state,disease,cases,deaths,start_date,report_date,status,year,month,week,district,day_of_week,is_weekend,cases_lag_1,cases_lag_2,cases_lag_3,cases_rolling_mean_3,cases_rolling_mean_5,case_change,case_growth_rate,spike_flag,death_rate,severity_score,disease_frequency,recent_trend,disease_risk_score,top_disease,top_disease_total_cases,top_disease_total_deaths,avg_severity_score,total_spikes,is_top_disease,enhanced_disease_risk_score,disease_trend
madhya pradesh,leptospirosis,0.017543859649122806,0.0,2025-09-01,2025-09-01,under surveillance,2025,9,36,hoshangabad,0,0,0.0,,,0.018334606569900685,0.018334606569900685,0.3727144866385373,0.3256925477955521,0,0.0,0.01754385964912281,0.07142857142857142,-0.0007907469207778794,0.0756648253485841,leptospirosis,0.0064,0.0,0.00448,0,1,0.08462472509795754,Stable
mizoram,undifferentiated fever,0.3092105263157895,0.0,2025-08-29,2025-09-01,under surveillance,2025,9,36,aizawl,0,0,0.0,,,0.32314744079449964,0.32314744079449964,0.3727144866385373,0.3256925477955521,0,0.0,0.30921052631578955,0.07142857142857142,-0.01393691447871015,0.25066482534858414,undifferentiated fever,0.11280000000000001,0.0,0.07896,0,1,0.23045805843129089,Stable
kerala,west nile fever,0.0,0.0,2025-08-29,2025-09-01,under surveillance,2025,9,36,palakkad,0,0,0.0,,,0.0,0.0,0.3727144866385373,0.3256925477955521,0,0.0,0.0,0.07142857142857142,0.0,0.06513850955911042,acute gastroenteritis,0.25680000000000003,0.0,0.04494,0,0,0.07585279527339614,Stable
jharkhand,paratyphoid,0.010964912280701754,0.2857142857142857,2025-09-01,2025-09-01,under surveillance,2025,9,36,garhwa,0,0,0.0,,,0.011459129106187928,0.011459129106187928,0.3727144866385373,0.3256925477955521,0,0.29573136027319286,0.10494987468671681,0.07142857142857142,-0.0004942168254861747,0.09051444940873449,scrub typhus,0.012,0.0,0.0084,0,0,0.09543299577464927,Stable
madhya pradesh,chikungunya,0.10745614035087718,0.0,2025-09-01,2025-09-01,under surveillance,2025,9,36,khargone,0,0,0.0,,,0.1122994652406417,0.1122994652406417,0.3727144866385373,0.3256925477955521,0,0.0,0.1074561403508772,0.07142857142857142,-0.004843324889764522,0.12961219376963673,chikungunya,0.0392,0.0,0.027439999999999996,0,1,0.1295808654488347,Stable
kerala,chickenpox,0.12061403508771928,0.0,2025-08-09,2025-09-01,under surveillance,2025,9,36,malappuram,0,0,0.0,,,0.1260504201680672,0.1260504201680672,0.3727144866385373,0.3256925477955521,0,0.0,0.1206140350877193,0.07142857142857142,-0.005436385080347911,0.137506930611742,hepatitis,0.1584,0.0,0.011088,0,0,0.13615981281725578,Stable
haryana,typhoid,0.03070175438596491,0.0,2025-09-01,2025-09-01,under surveillance,2025,9,36,karnal,0,0,0.0,,,0.0320855614973262,0.0320855614973262,0.3727144866385373,0.3256925477955521,0,0.0,0.030701754385964914,0.07142857142857142,-0.001383807111361289,0.08355956219068937,typhoid,0.0112,0.0,0.00784,0,1,0.09120367246637859,Stable
assam,acute diarrheal disease,0.04824561403508772,0.0,2025-09-01,2025-09-01,under surveillance,2025,9,36,dhubri,0,0,0.0,,,0.05042016806722689,0.05042016806722689,0.3727144866385373,0.3256925477955521,0,0.0,0.048245614035087724,0.07142857142857142,-0.0021745540321391754,0.09408587798016306,acute diarrheal disease,0.0176,0.0,0.01232,0,1,0.09997560229093999,Stable
madhya pradesh,japanese encephalitis,0.0021929824561403508,0.0,2025-09-02,2025-09-02,under surveillance,2025,9,36,jhabua,1,0,0.0,,,0.0022918258212375857,0.0022918258212375857,0.3727144866385373,0.3256925477955521,0,0.0,0.002192982456140351,0.07142857142857142,-9.884336509723493e-05,0.06645429903279464,acute diarrheal disease,0.008,0.0,0.0056,0,0,0.07694928650146632,Stable
karnataka,dengue,0.03728070175438596,0.0,2025-09-01,2025-09-02,under surveillance,2025,9,36,chitradurga,1,0,0.0,,,0.03896103896103896,0.03896103896103896,0.3727144866385373,0.3256925477955521,0,0.0,0.03728070175438597,0.07142857142857142,-0.0016803372066529973,0.087506930611742,chikungunya,0.07120000000000001,0.0,0.04984000000000001,0,0,0.09449314615058912,Stable
karnataka,undifferentiated fever,0.06359649122807018,0.0,2025-09-01,2025-09-02,under surveillance,2025,9,36,gadag,1,0,0.0,,,0.06646294881588999,0.06646294881588999,0.3727144866385373,0.3256925477955521,0,0.0,0.06359649122807019,0.07142857142857142,-0.0028664575878198095,0.10329640429595255,chikungunya,0.0368,0.0,0.025759999999999998,0,0,0.10765104088743123,Stable
andhra pradesh,acute diarrheal disease,0.017543859649122806,0.0,2025-09-02,2025-09-02,cases of loose motions were reported from village kumari gattu sub-district buttayagudem district eluru. district rrt investigated the outbreak. the affected age group was 10-58 years. a medical camp was arranged. all the cases were treated symptomatically. 2 stool samples collected and sent to dphl eluru showed growth of non- pathogenic coliform bacteria. chlorination of water sources was done in the affected area. community awareness and health education given by the peripheral team on safe drinking water and food habits hygiene and sanitation.,2025,9,36,west godavari,1,0,0.0,,,0.018334606569900685,0.018334606569900685,0.3727144866385373,0.3256925477955521,0,0.0,0.01754385964912281,0.07142857142857142,-0.0007907469207778794,0.0756648253485841,acute diarrheal disease,0.0064,0.0,0.00448,0,1,0.08462472509795754,Stable
meghalaya,food poisoning,0.1381578947368421,0.0,2025-08-30,2025-09-02,under control,2025,9,36,west jaintia hills,1,0,0.0,,,0.1443850267379679,0.1443850267379679,0.3727144866385373,0.3256925477955521,0,0.0,0.13815789473684212,0.07142857142857142,-0.006227132001125818,0.14803324640121568,food poisoning,0.0504,0.0,0.03528,0,1,0.14493174264181716,Stable
odisha,undifferentiated fever,0.10745614035087718,0.0,2025-09-02,2025-09-03,under surveillance,2025,9,36,kendujhar,2,0,0.0,,,0.1122994652406417,0.1122994652406417,0.3727144866385373,0.3256925477955521,0,0.0,0.1074561403508772,0.07142857142857142,-0.004843324889764522,0.12961219376963673,undifferentiated fever,0.0392,0.0,0.027439999999999996,0,1,0.1295808654488347,Stable
west bengal,malaria,0.041666666666666664,0.0,2025-09-01,2025-09-03,under surveillance,2025,9,36,howrah,2,0,0.0,,,0.04354469060351413,0.04354469060351413,0.3727144866385373,0.3256925477955521,0,0.0,0.04166666666666667,0.07142857142857142,-0.0018780239368474672,0.09013850955911042,food poisoning,0.14720000000000003,0.0,0.10304,0,0,0.09668612860672948,Stable
gujarat,crimean congo hemorrhagic fever,0.0,0.14285714285714285,2025-09-03,2025-09-03,under surveillance,2025,9,36,bhavnagar,2,0,0.0,,,0.0,0.0,0.3727144866385373,0.3256925477955521,0,0.14845714285714282,0.04699248120300752,0.07142857142857142,0.0,0.07453700579971193,undifferentiated fever,0.016000000000000004,0.0,0.011200000000000002,0,0,0.08290166745384726,Stable
gujarat,food poisoning,0.028508771929824556,0.0,2025-09-04,2025-09-04,under control,2025,9,36,kheda,3,0,0.0,,,0.029793735676088614,0.029793735676088614,0.3727144866385373,0.3256925477955521,0,0.0,0.028508771929824563,0.07142857142857142,-0.0012849637462640576,0.08224377271700516,hepatitis,0.016800000000000002,0.0,0.011760000000000001,0,0,0.09010718123830842,Stable
rajasthan,scrub typhus,0.019736842105263157,0.0,2025-09-04,2025-09-04,under surveillance,2025,9,36,kota,3,0,0.0,,,0.02062643239113827,0.02062643239113827,0.3727144866385373,0.3256925477955521,0,0.0,0.019736842105263157,0.07142857142857142,-0.0008895902858751144,0.07698061482226831,scrub typhus,0.0072,0.0,0.005039999999999999,0,1,0.08572121632602771,Stable
tamil nadu,undifferentiated fever,0.028508771929824556,0.0,2025-09-02,2025-09-04,under control,2025,9,36,nagapattinam,3,0,0.0,,,0.029793735676088614,0.029793735676088614,0.3727144866385373,0.3256925477955521,0,0.0,0.028508771929824563,0.07142857142857142,-0.0012849637462640576,0.08224377271700516,chickenpox,0.0104,0.0,0.007279999999999999,0,0,0.09010718123830842,Stable
madhya pradesh,undifferentiated fever,0.05263157894736842,0.0,2025-09-04,2025-09-04,under control,2025,9,36,neemuch,3,0,0.0,,,0.05500381970970206,0.05500381970970206,0.3727144866385373,0.3256925477955521,0,0.0,0.05263157894736843,0.07142857142857142,-0.0023722407623336453,0.09671745692753148,typhoid,0.0408,0.0,0.02856,0,0,0.10216858474708035,Stable
tamil nadu,acute diarrheal disease,0.03289473684210526,0.0,2025-09-04,2025-09-05,under surveillance,2025,9,36,kancheepuram,4,0,0.0,,,0.03437738731856379,0.03437738731856379,0.3727144866385373,0.3256925477955521,0,0.0,0.03289473684210527,0.07142857142857142,-0.0014826504764585274,0.08487535166437359,acute diarrheal disease,0.012,0.0,0.0084,0,1,0.09230016369444877,Stable
madhya pradesh,undifferentiated fever,0.015350877192982455,0.0,2025-09-02,2025-09-06,under surveillance,2025,9,36,shajapur,5,1,0.0,,,0.0160427807486631,0.0160427807486631,0.3727144866385373,0.3256925477955521,0,0.0,0.015350877192982457,0.07142857142857142,-0.0006919035556806445,0.0743490358748999,dengue,0.028,0.0,0.0098,0,0,0.08352823386988738,Stable
madhya pradesh,acute diarrheal disease,0.02412280701754386,0.0,2025-09-08,2025-09-08,under surveillance,2025,9,37,sidhi,0,0,0.0,,,0.025210084033613446,0.025210084033613446,0.3727144866385373,0.3256925477955521,0,0.0,0.024122807017543862,0.07142857142857142,-0.0010872770160695877,0.07961219376963674,acute diarrheal disease,0.0088,0.0,0.00616,0,1,0.08791419878216807,Stable
jammu and kashmir,acute diarrheal disease,0.06140350877192983,0.0,2025-09-07,2025-09-08,under surveillance,2025,9,37,shopian,0,0,0.0,,,0.06417112299465241,0.06417112299465241,0.3727144866385373,0.3256925477955521,0,0.0,0.06140350877192984,0.07142857142857142,-0.002767614222722585,0.10198061482226833,acute diarrheal disease,0.022400000000000003,0.0,0.015680000000000003,0,1,0.10655454965936105,Stable
jharkhand,malaria,0.16228070175438597,0.0,2025-09-01,2025-09-08,under surveillance,2025,9,37,sahibganj,0,0,0.2666666666666666,0.011199999999999998,,0.12834224598930483,0.12834224598930483,0.36427566807313644,0.31709858923547657,0,0.0,0.16228070175438597,0.21428571428571427,0.033938455765081144,0.16078813889972687,malaria,0.13440000000000002,0.0,0.03136,0,1,0.17670292586714542,Stable
haryana,acute diarrheal disease,0.03070175438596491,0.0,2025-09-08,2025-09-09,under surveillance,2025,9,37,panipat,1,0,0.0,,,0.0320855614973262,0.0320855614973262,0.3727144866385373,0.3256925477955521,0,0.0,0.030701754385964914,0.07142857142857142,-0.001383807111361289,0.08355956219068937,acute diarrheal disease,0.0112,0.0,0.00784,0,1,0.09120367246637859,Stable
odisha,undifferentiated fever,0.08114035087719298,0.0,2025-09-09,2025-09-10,under control,2025,9,37,ganjam,2,0,0.0,,,0.08479755538579067,0.08479755538579067,0.3727144866385373,0.3256925477955521,0,0.0,0.08114035087719298,0.07142857142857142,-0.003657204508597689,0.11382272008542621,undifferentiated fever,0.0296,0.0,0.02072,0,1,0.11642297071199263,Stable
uttar pradesh,diphtheria,0.03728070175438596,0.42857142857142855,2025-09-10,2025-09-10,cases of fever with sore throat and difficulty in swallowing were reported from village jiwai qadeem block milak district rampur. district rrt investigated the outbreak. active search for cases was done in the affected area. cases were treated at chc dhamora. cases were clinically diagnosed with diphtheria. 2 throat swab samples were collected tested positive for c. diphtheriae by culture. cases were below 15 years of age. out of the 18 cases reported from the village since 08.09.2025 3 children were unvaccinated for dpt. 3 deaths were reported in children of >5 years age. 2 of the deceased children were fully vaccinated. a special vaccination campaign was conducted for 3 days in which children of 5-7 years were given dpt & 10-16 years were given td. all close contacts were identified immunization status was ascertained and given diphtheria booster appropriate for age and monitored for seven days.,2025,9,37,rampur,2,0,0.0,,,0.03896103896103896,0.03896103896103896,0.3727144866385373,0.3256925477955521,0,0.439395647761867,0.17825814536340853,0.07142857142857142,-0.0016803372066529973,0.11570241933354652,diphtheria,0.013600000000000001,0.12,0.04552,0,1,0.11563976269194251,Stable
rajasthan,scrub typhus,0.021929824561403508,0.0,2025-09-10,2025-09-10,cases of fever with body pain were reported from village gordha sub-district sawar district ajmer. district rrt investigated the outbreak. house to house search for fever cases was done. cases were treated with doxycycline and azithromycin. out of 11 blood samples collected and sent to dphl ajmer 4 samples tested positive for o. tsutsugamushi igm elisa. source reduction measures mite spray were undertaken and iec activity in the affected area was conducted regarding prevention and control scrub typhus. co-ordination with the veterinary department was done for spraying of cyphermethrin on around the cattle sheds.,2025,9,37,ajmer,2,0,0.0,,,0.022918258212375857,0.022918258212375857,0.3727144866385373,0.3256925477955521,0,0.0,0.02192982456140351,0.07142857142857142,-0.0009884336509723493,0.07829640429595253,hepatitis,0.026400000000000003,0.0,0.01848,0,0,0.08681770755409789,Stable
west bengal,cholera,0.054824561403508776,0.0,2025-09-10,2025-09-11,under control,2025,9,37,puruliya,3,0,0.05333333333333333,0.0192,0.13372093023255816,0.04965622612681436,0.05271199388846447,0.38537271448663857,0.33923516021842004,0,0.0,0.05482456140350879,0.2857142857142857,0.0051683352766944135,0.10074176888578928,acute diarrheal disease,0.132,0.0,0.01848,0,0,0.13811645560258126,Stable
karnataka,dengue,0.2916666666666667,0.0,2025-09-11,2025-09-11,under surveillance,2025,9,37,raichur,3,0,0.0,,,0.3048128342245989,0.3048128342245989,0.3727144866385373,0.3256925477955521,0,0.0,0.29166666666666674,0.07142857142857142,-0.013146167557932242,0.24013850955911045,dengue,0.10640000000000001,0.0,0.07448,0,1,0.22168612860672945,Stable
madhya pradesh,undifferentiated fever,0.04385964912280702,0.0,2025-09-11,2025-09-11,under surveillance,2025,9,37,indore,3,0,0.0,,,0.04583651642475173,0.04583651642475173,0.3727144866385373,0.3256925477955521,0,0.0,0.04385964912280703,0.07142857142857142,-0.0019768673019447056,0.09145429903279463,acute diarrheal disease,0.18080000000000002,0.0,0.12656,0,0,0.09778261983479966,Stable
andhra pradesh,dengue,0.02631578947368421,0.0,2025-09-10,2025-09-11,under surveillance,2025,9,37,ysr kadapa,3,0,0.0,,,0.02750190985485103,0.02750190985485103,0.3727144866385373,0.3256925477955521,0,0.0,0.026315789473684216,0.07142857142857142,-0.0011861203811668226,0.08092798324332096,dengue,0.009600000000000001,0.0,0.00672,0,1,0.08901069001023824,Stable
karnataka,acute diarrheal disease,0.11622807017543858,0.0,2025-09-09,2025-09-11,under control,2025,9,37,dharwad,3,0,0.0,,,0.12146676852559204,0.12146676852559204,0.3727144866385373,0.3256925477955521,0,0.0,0.11622807017543861,0.07142857142857142,-0.005238698350153462,0.1348753516643736,undifferentiated fever,0.0536,0.0,0.03752,0,0,0.13396683036111542,Stable
rajasthan,acute diarrheal disease,0.10745614035087718,0.0,2025-09-11,2025-09-11,under surveillance,2025,9,37,baran,3,0,0.2866666666666667,,,0.15469824293353707,0.15469824293353707,0.32067510548523204,0.27293447634578677,0,0.0,0.1074561403508772,0.14285714285714285,-0.04724210258265989,0.11906057947968367,acute diarrheal disease,0.10800000000000001,0.0,0.0378,0,1,0.12974353687316736,Stable
chhattisgarh,food poisoning,0.054824561403508776,0.0,2025-09-08,2025-09-11,under control,2025,9,37,bilaspur,3,0,0.0,,,0.05729564553093965,0.05729564553093965,0.3727144866385373,0.3256925477955521,0,0.0,0.05482456140350879,0.07142857142857142,-0.0024710841274308767,0.09803324640121569,acute diarrheal disease,0.030400000000000003,0.0,0.02128,0,0,0.10326507597515053,Stable
kerala,dengue,0.04605263157894737,0.14285714285714285,2025-09-08,2025-09-12,under surveillance,2025,9,37,kannur,4,0,0.09666666666666666,,,0.05729564553093965,0.05729564553093965,0.36146272855133615,0.3137770253718873,0,0.14600427110261885,0.09304511278195492,0.14285714285714285,-0.01124301395199228,0.0997854802623474,hepatitis,0.22000000000000003,0.0,0.0308,0,0,0.11425916447287371,Stable
andhra pradesh,cholera,0.7828947368421051,0.0,2025-09-11,2025-09-12,under surveillance,2025,9,37,central delhi,4,0,0.0,,,0.818181818181818,0.818181818181818,0.3727144866385373,0.3256925477955521,0,0.0,0.7828947368421052,0.07142857142857142,-0.03528708133971292,0.5348753516643736,cholera,0.28559999999999997,0.0,0.19991999999999996,0,1,0.46730016369444866,Stable
puducherry,mpox,0.0,0.0,2025-09-11,2025-09-12,under surveillance,2025,9,37,mahe,4,0,0.0,,,0.0,0.0,0.3727144866385373,0.3256925477955521,0,0.0,0.0,0.07142857142857142,0.0,0.06513850955911042,mpox,0.0,0.0,0.0,0,1,0.07585279527339614,Stable
chhattisgarh,acute diarrheal disease,0.04385964912280702,0.0,2025-09-09,2025-09-12,under control,2025,9,37,mahasamund,4,0,0.0,,,0.04583651642475173,0.04583651642475173,0.3727144866385373,0.3256925477955521,0,0.0,0.04385964912280703,0.07142857142857142,-0.0019768673019447056,0.09145429903279463,acute diarrheal disease,0.016000000000000004,0.0,0.011200000000000002,0,1,0.09778261983479966,Stable
assam,acute diarrheal disease,0.1381578947368421,0.0,2025-09-12,2025-09-12,under surveillance,2025,9,37,dhemaji,4,0,0.0,,,0.1443850267379679,0.1443850267379679,0.3727144866385373,0.3256925477955521,0,0.0,0.13815789473684212,0.07142857142857142,-0.006227132001125818,0.14803324640121568,acute diarrheal disease,0.0504,0.0,0.03528,0,1,0.14493174264181716,Stable
maharashtra,food poisoning,0.03508771929824561,0.0,2025-09-12,2025-09-12,under control,2025,9,37,parbhani,4,0,0.0,,,0.03666921313980137,0.03666921313980137,0.3727144866385373,0.3256925477955521,0,0.0,0.03508771929824562,0.07142857142857142,-0.001581493841555759,0.08619114113805779,acute diarrheal disease,0.19280000000000003,0.0,0.13496,0,0,0.09339665492251895,Stable
